frame.time_relative,ip.src,ip.dst,frame.len,ip.proto
"12.565144139","10.0.2.15","142.250.78.131","54","6"
"12.566221580","10.0.2.15","172.217.29.42","82","17"
"12.566548697","10.0.2.15","172.217.29.42","82","17"
"12.567137704","10.0.2.15","172.217.162.2","177","17"
"12.567220090","10.0.2.15","172.217.162.2","108","17"
"12.567775222","10.0.2.15","172.217.162.2","344","17"
"12.568945144","172.217.162.2","10.0.2.15","84","17"
"12.571299380","142.250.78.131","10.0.2.15","1156","6"
"12.571391473","10.0.2.15","142.250.78.131","54","6"
"12.572669769","10.0.2.15","172.217.30.70","82","17"
"12.572751457","10.0.2.15","172.217.30.70","82","17"
"12.573708085","10.0.2.15","172.217.30.70","177","17"
"12.573776917","10.0.2.15","172.217.30.70","114","17"
"12.573968792","172.217.29.42","10.0.2.15","84","17"
"12.574218912","10.0.2.15","172.217.30.70","351","17"
"12.574986366","172.217.162.2","10.0.2.15","657","17"
"12.574986477","172.217.162.2","10.0.2.15","182","17"
"12.574986511","172.217.162.2","10.0.2.15","68","17"
"12.576153842","10.0.2.15","172.217.162.2","73","17"
"12.579679163","172.217.30.70","10.0.2.15","84","17"
"12.580165560","172.217.30.70","10.0.2.15","657","17"
"12.580165693","172.217.30.70","10.0.2.15","182","17"
"12.580165748","172.217.30.70","10.0.2.15","68","17"
"12.580482756","172.217.30.70","10.0.2.15","232","17"
"12.581105964","10.0.2.15","172.217.30.70","78","17"
"12.584946251","10.0.2.15","172.217.29.202","74","17"
"12.599790288","172.217.162.2","10.0.2.15","73","17"
"12.600194339","10.0.2.15","172.217.162.2","73","17"
"12.600942909","10.0.2.15","172.217.29.42","82","17"
"12.601014346","10.0.2.15","172.217.29.42","82","17"
"12.608432625","172.217.29.42","10.0.2.15","84","17"
"12.610719879","172.217.30.70","10.0.2.15","69","17"
"12.628343122","172.217.162.2","10.0.2.15","486","17"
"12.629018259","10.0.2.15","172.217.162.2","83","17"
"12.630102836","172.217.162.2","10.0.2.15","66","17"
"12.631946520","10.0.2.15","172.217.29.42","82","17"
"12.631972751","172.217.162.2","10.0.2.15","73","17"
"12.632070336","10.0.2.15","172.217.29.42","82","17"
"12.632201218","10.0.2.15","172.217.162.2","73","17"
"12.635276558","10.0.2.15","172.217.162.2","269","17"
"12.637124162","172.217.29.42","10.0.2.15","84","17"
"12.650222538","172.217.29.202","10.0.2.15","1395","17"
"12.650222797","172.217.29.202","10.0.2.15","1399","17"
"12.650222817","172.217.29.202","10.0.2.15","1399","17"
"12.650222837","172.217.29.202","10.0.2.15","1399","17"
"12.650222856","172.217.29.202","10.0.2.15","1399","17"
"12.650222874","172.217.29.202","10.0.2.15","1399","17"
"12.650222892","172.217.29.202","10.0.2.15","1399","17"
"12.650525432","172.217.29.202","10.0.2.15","1399","17"
"12.650525494","172.217.29.202","10.0.2.15","1399","17"
"12.651885955","172.217.29.202","10.0.2.15","1399","17"
"12.651886123","172.217.29.202","10.0.2.15","1399","17"
"12.651886144","172.217.29.202","10.0.2.15","445","17"
"12.653003501","10.0.2.15","172.217.29.202","79","17"
"12.653019742","172.217.29.202","10.0.2.15","424","17"
"12.653182666","10.0.2.15","172.217.29.202","73","17"
"12.655737167","172.217.29.202","10.0.2.15","1394","17"
"12.655737728","172.217.29.202","10.0.2.15","1399","17"
"12.655737749","142.250.78.131","10.0.2.15","1157","6"
"12.655737771","172.217.29.202","10.0.2.15","1399","17"
"12.655737792","172.217.29.202","10.0.2.15","1399","17"
"12.655737812","172.217.29.202","10.0.2.15","1399","17"
"12.656141504","10.0.2.15","142.250.78.131","54","6"
"12.656183100","172.217.29.202","10.0.2.15","1399","17"
"12.656183158","172.217.29.202","10.0.2.15","1399","17"
"12.656183180","172.217.29.202","10.0.2.15","1399","17"
"12.656183201","172.217.29.202","10.0.2.15","1399","17"
"12.656183230","172.217.29.202","10.0.2.15","1399","17"
"12.656183249","172.217.29.202","10.0.2.15","1399","17"
"12.656183269","172.217.29.202","10.0.2.15","1399","17"
"12.656183289","172.217.29.202","10.0.2.15","506","17"
"12.656662868","10.0.2.15","172.217.29.202","73","17"
"12.657982123","172.217.29.202","10.0.2.15","1392","17"
"12.657982507","172.217.29.202","10.0.2.15","1399","17"
"12.657982542","172.217.29.202","10.0.2.15","1399","17"
"12.657982560","172.217.29.202","10.0.2.15","1399","17"
"12.657982581","172.217.29.202","10.0.2.15","1399","17"
"12.658097149","10.0.2.15","172.217.162.2","118","6"
"12.658444966","10.0.2.15","172.217.29.202","74","17"
"12.658466246","172.217.29.202","10.0.2.15","1399","17"
"12.658466330","172.217.29.202","10.0.2.15","1399","17"
"12.658466348","172.217.29.202","10.0.2.15","1399","17"
"12.658466372","172.217.29.202","10.0.2.15","1399","17"
"12.658466403","172.217.29.202","10.0.2.15","1399","17"
"12.658466425","172.217.162.2","10.0.2.15","60","6"
"12.658466449","172.217.29.202","10.0.2.15","1399","17"
"12.658871428","10.0.2.15","172.217.29.202","74","17"
"12.658904274","172.217.29.202","10.0.2.15","344","17"
"12.658904438","172.217.29.202","10.0.2.15","132","17"
"12.658937456","10.0.2.15","172.217.162.2","224","6"
"12.659245829","172.217.162.2","10.0.2.15","60","6"
"12.659812798","10.0.2.15","172.217.29.202","74","17"
"12.661900965","172.217.162.2","10.0.2.15","699","6"
"12.661965562","10.0.2.15","172.217.162.2","54","6"
"12.663953725","10.0.2.15","172.217.162.2","85","6"
"12.664408753","172.217.162.2","10.0.2.15","60","6"
"12.664592448","10.0.2.15","172.217.29.42","82","17"
"12.664650112","10.0.2.15","172.217.29.42","82","17"
"12.666093222","142.250.78.131","10.0.2.15","1156","6"
"12.666177850","10.0.2.15","142.250.78.131","54","6"
"12.666858728","172.217.29.42","10.0.2.15","84","17"
"12.669331022","172.217.162.2","10.0.2.15","73","17"
"12.677508748","10.0.2.15","172.217.162.2","73","17"
"12.680784954","10.0.2.15","172.217.30.70","118","6"
"12.681243279","172.217.30.70","10.0.2.15","60","6"
"12.681849847","10.0.2.15","172.217.30.70","224","6"
"12.682423024","172.217.30.70","10.0.2.15","60","6"
"12.684424722","172.217.30.70","10.0.2.15","668","6"
"12.684448036","10.0.2.15","172.217.30.70","54","6"
"12.685404839","172.217.30.70","10.0.2.15","85","6"
"12.685418210","10.0.2.15","172.217.30.70","54","6"
"12.697260292","172.217.162.2","10.0.2.15","268","17"
"12.698921562","10.0.2.15","172.217.30.70","85","6"
"12.699328505","172.217.30.70","10.0.2.15","60","6"
"12.699328898","172.217.162.2","10.0.2.15","147","17"
"12.699524282","10.0.2.15","172.217.29.42","82","17"
"12.699586655","10.0.2.15","172.217.29.42","82","17"
"12.704058611","10.0.2.15","142.250.78.131","54","6"
"12.704623058","142.250.78.131","10.0.2.15","60","6"
"12.706894440","172.217.29.42","10.0.2.15","84","17"
"12.708195885","10.0.2.15","172.217.162.2","79","17"
"12.725340750","10.0.2.15","172.217.29.42","82","17"
"12.725417588","10.0.2.15","172.217.29.42","82","17"
"12.731882117","172.217.29.42","10.0.2.15","84","17"
"12.738355525","172.217.162.2","10.0.2.15","69","17"
"12.750478371","10.0.2.15","172.217.29.42","82","17"
"12.750597992","10.0.2.15","172.217.29.42","82","17"
"12.757757855","172.217.29.42","10.0.2.15","84","17"
"12.762546875","142.250.78.131","10.0.2.15","1157","6"
"12.762577223","10.0.2.15","142.250.78.131","54","6"
"12.777807855","10.0.2.15","172.217.29.42","175","17"
"12.778197295","10.0.2.15","172.217.29.42","153","17"
"12.779101035","10.0.2.15","172.217.29.42","121","17"
"12.781610348","172.217.29.42","10.0.2.15","657","17"
"12.781610622","172.217.29.42","10.0.2.15","166","17"
"12.781610650","172.217.29.42","10.0.2.15","68","17"
"12.782020282","10.0.2.15","172.217.29.42","121","17"
"12.787605463","172.217.29.42","10.0.2.15","84","17"
"12.787709201","10.0.2.15","172.217.29.42","121","17"
"12.793343096","172.217.29.42","10.0.2.15","84","17"
"12.794186126","10.0.2.15","172.217.29.42","121","17"
"12.819115098","10.0.2.15","142.250.79.206","1074","17"
"12.820753265","10.0.2.15","142.250.79.206","1335","17"
"12.821569523","10.0.2.15","172.217.29.202","330","17"
"12.827821837","142.250.79.206","10.0.2.15","73","17"
"12.828028457","10.0.2.15","142.250.79.206","73","17"
"12.852356497","172.217.29.202","10.0.2.15","73","17"
"12.852522223","10.0.2.15","172.217.29.202","74","17"
"12.878838966","142.250.79.206","10.0.2.15","267","17"
"12.879288917","10.0.2.15","142.250.79.206","83","17"
"12.881697812","142.250.79.206","10.0.2.15","73","17"
"12.883638722","142.250.79.206","10.0.2.15","74","17"
"12.883868043","10.0.2.15","142.250.79.206","73","17"
"12.884173447","142.250.79.206","10.0.2.15","219","17"
"12.884622613","10.0.2.15","142.250.79.206","78","17"
"12.885697142","142.250.79.206","10.0.2.15","102","17"
"12.885928322","10.0.2.15","142.250.79.206","73","17"
"12.886492022","172.217.29.202","10.0.2.15","87","17"
"12.886492156","172.217.29.202","10.0.2.15","67","17"
"12.886721675","10.0.2.15","172.217.29.202","79","17"
"12.889444355","10.0.2.15","172.217.29.202","1225","17"
"12.890070953","142.250.79.206","10.0.2.15","74","17"
"12.896126995","172.217.29.202","10.0.2.15","73","17"
"12.897134013","10.0.2.15","172.217.29.202","75","17"
"12.910407049","10.0.2.15","142.250.79.206","74","17"
"12.953984853","172.217.29.202","10.0.2.15","208","17"
"12.953985460","172.217.29.202","10.0.2.15","143","17"
"12.954948771","10.0.2.15","172.217.29.202","79","17"
"12.986303787","172.217.29.202","10.0.2.15","70","17"
"13.436257173",,,"74",
"13.436305576","10.0.2.15","34.107.221.82","54","6"
"13.436594832",,,"74",
"13.436595017","34.107.221.82","10.0.2.15","60","6"
"13.678491211","10.0.2.15","172.217.162.4","707","17"
"13.686538332","10.0.2.15","172.217.162.4","656","17"
"13.689228558","172.217.162.4","10.0.2.15","75","17"
"13.689622113","10.0.2.15","172.217.162.4","75","17"
"13.693946567","172.217.162.4","10.0.2.15","75","17"
"13.714145697","10.0.2.15","172.217.162.4","76","17"
"13.745872522","172.217.162.4","10.0.2.15","278","17"
"13.746164301","172.217.162.4","10.0.2.15","68","17"
"13.746487484","10.0.2.15","172.217.162.4","80","17"
"13.753715186","172.217.162.4","10.0.2.15","71","17"
"13.777537057","172.217.162.4","10.0.2.15","671","17"
"13.777851810","10.0.2.15","172.217.162.4","85","17"
"13.777940513","10.0.2.15","172.217.162.4","74","17"
"13.778075285","172.217.162.4","10.0.2.15","258","17"
"13.783650358","172.217.162.4","10.0.2.15","77","17"
"13.783908908","10.0.2.15","172.217.162.4","75","17"
"13.784438769","172.217.162.4","10.0.2.15","71","17"
"13.785276355","10.0.2.15","142.250.79.206","1356","17"
"13.801888291","10.0.2.15","172.217.162.4","1315","17"
"13.810084202","172.217.162.4","10.0.2.15","76","17"
"13.810938642","10.0.2.15","172.217.162.4","75","17"
"13.815179929","142.250.79.206","10.0.2.15","73","17"
"13.815444629","10.0.2.15","142.250.79.206","73","17"
"13.818865533","10.0.2.15","172.217.30.46","1399","17"
"13.818998709","10.0.2.15","172.217.30.46","1399","17"
"13.819057507","10.0.2.15","172.217.30.46","1399","17"
"13.819125112","10.0.2.15","172.217.30.46","1399","17"
"13.820411177","10.0.2.15","172.217.30.46","1399","17"
"13.820556881","10.0.2.15","172.217.30.46","1399","17"
"13.820616116","10.0.2.15","172.217.30.46","1399","17"
"13.822765920","10.0.2.15","172.217.30.46","1225","17"
"13.824331572","172.217.30.46","10.0.2.15","69","17"
"13.824331840","172.217.30.46","10.0.2.15","69","17"
"13.824331869","172.217.30.46","10.0.2.15","69","17"
"13.830649156","172.217.30.46","10.0.2.15","69","17"
"13.837469910","10.0.2.15","172.217.30.46","451","6"
"13.838080125","172.217.30.46","10.0.2.15","60","6"
"13.850956458","142.250.79.206","10.0.2.15","576","17"
"13.852233958","10.0.2.15","142.250.79.206","84","17"
"13.853233962","142.250.79.206","10.0.2.15","84","17"
"13.855621778","142.250.79.206","10.0.2.15","74","17"
"13.855788603","10.0.2.15","142.250.79.206","73","17"
"13.862439435","172.217.162.4","10.0.2.15","255","17"
"13.862776685","172.217.162.4","10.0.2.15","68","17"
"13.863215218","10.0.2.15","172.217.162.4","81","17"
"13.870900706","172.217.162.4","10.0.2.15","71","17"
"13.889233699","172.217.30.46","10.0.2.15","221","17"
"13.889647301","172.217.30.46","10.0.2.15","266","17"
"13.890168715","10.0.2.15","172.217.30.46","80","17"
"13.920739810","172.217.30.46","10.0.2.15","70","17"
"13.941053405","172.217.30.46","10.0.2.15","2683","6"
"13.941054316","172.217.30.46","10.0.2.15","3822","6"
"13.941118122","10.0.2.15","172.217.30.46","54","6"
"13.942955403","10.0.2.15","172.217.30.46","54","6"
"13.948804341","172.217.30.46","10.0.2.15","1466","6"
"13.948804672","172.217.30.46","10.0.2.15","2878","6"
"13.948804705","172.217.30.46","10.0.2.15","1466","6"
"13.948804736","172.217.30.46","10.0.2.15","1466","6"
"13.949242432","10.0.2.15","172.217.30.46","54","6"
"13.949293837","172.217.30.46","10.0.2.15","1691","6"
"13.949293901","172.217.30.46","10.0.2.15","1466","6"
"13.949293929","172.217.30.46","10.0.2.15","1466","6"
"13.949316040","10.0.2.15","172.217.30.46","54","6"
"13.949566744","172.217.30.46","10.0.2.15","2878","6"
"13.949566805","172.217.30.46","10.0.2.15","410","6"
"13.949608249","10.0.2.15","172.217.30.46","54","6"
"13.951011875","172.217.30.46","10.0.2.15","2878","6"
"13.951012152","172.217.30.46","10.0.2.15","1466","6"
"13.951012170","172.217.30.46","10.0.2.15","1466","6"
"13.951012190","172.217.30.46","10.0.2.15","1229","6"
"13.951012210","172.217.30.46","10.0.2.15","1093","6"
"13.951012230","172.217.30.46","10.0.2.15","480","6"
"13.951012251","172.217.30.46","10.0.2.15","390","6"
"13.951036202","10.0.2.15","172.217.30.46","54","6"
"13.951311270","172.217.30.46","10.0.2.15","208","6"
"13.951311335","172.217.30.46","10.0.2.15","668","6"
"13.952121908","10.0.2.15","172.217.30.46","54","6"
"13.955395032","172.217.30.46","10.0.2.15","1466","6"
"13.955395670","172.217.30.46","10.0.2.15","1466","6"
"13.955395700","172.217.30.46","10.0.2.15","1466","6"
"13.955395719","172.217.30.46","10.0.2.15","1466","6"
"13.955395738","172.217.30.46","10.0.2.15","1466","6"
"13.955418008","10.0.2.15","172.217.30.46","54","6"
"13.956780169","172.217.30.46","10.0.2.15","1466","6"
"13.956780487","172.217.30.46","10.0.2.15","2367","6"
"13.960981885","10.0.2.15","172.217.30.46","54","6"
"13.961648274","10.0.2.15","172.217.30.46","1399","17"
"13.991261409","172.217.30.46","10.0.2.15","1399","17"
"14.001512713","10.0.2.15","172.217.30.46","1399","17"
"14.001599822","10.0.2.15","172.217.30.46","289","17"
"14.003897053","10.0.2.15","172.217.162.4","743","17"
"14.010561222","172.217.30.46","10.0.2.15","70","17"
"14.010561996","172.217.162.4","10.0.2.15","76","17"
"14.013462124","10.0.2.15","172.217.162.4","75","17"
"14.016294494","172.217.30.46","10.0.2.15","1399","17"
"14.016295044","172.217.30.46","10.0.2.15","657","17"
"14.016295075","172.217.30.46","10.0.2.15","69","17"
"14.017585770","10.0.2.15","172.217.30.46","155","17"
"14.023017068","172.217.30.46","10.0.2.15","165","17"
"14.036631330","172.217.30.46","10.0.2.15","133","6"
"14.039419923","172.217.30.46","10.0.2.15","2878","6"
"14.039420215","172.217.30.46","10.0.2.15","1466","6"
"14.039420251","172.217.30.46","10.0.2.15","1466","6"
"14.039420271","172.217.30.46","10.0.2.15","1466","6"
"14.039420292","172.217.30.46","10.0.2.15","104","6"
"14.039583815","10.0.2.15","172.217.30.46","54","6"
"14.041778330","172.217.30.46","10.0.2.15","1466","6"
"14.041778653","172.217.30.46","10.0.2.15","1494","6"
"14.042382995","172.217.30.46","10.0.2.15","2850","6"
"14.042383508","172.217.30.46","10.0.2.15","2878","6"
"14.042383531","172.217.30.46","10.0.2.15","7114","6"
"14.042451215","10.0.2.15","172.217.30.46","54","6"
"14.042659834","172.217.30.46","10.0.2.15","2979","6"
"14.042659899","172.217.30.46","10.0.2.15","1466","6"
"14.042667317","10.0.2.15","172.217.30.46","54","6"
"14.042833921","172.217.30.46","10.0.2.15","234","6"
"14.042838298","10.0.2.15","172.217.30.46","54","6"
"14.043215141","10.0.2.15","172.217.30.46","74","17"
"14.044017392","172.217.30.46","10.0.2.15","1466","6"
"14.044017474","172.217.30.46","10.0.2.15","1466","6"
"14.044032994","10.0.2.15","172.217.30.46","54","6"
"14.044561521","172.217.30.46","10.0.2.15","4267","6"
"14.044561584","172.217.30.46","10.0.2.15","156","6"
"14.044570533","10.0.2.15","172.217.30.46","54","6"
"14.047595775","10.0.2.15","172.217.30.46","93","6"
"14.047757548","10.0.2.15","172.217.30.46","78","6"
"14.048112793","172.217.30.46","10.0.2.15","60","6"
"14.055806730","10.0.2.15","10.0.2.3","71","17"
"14.056316993","172.217.30.46","10.0.2.15","60","6"
"14.056348021","10.0.2.15","172.217.30.46","54","6"
"14.056801921","10.0.2.15","10.0.2.3","71","17"
"14.062417646","10.0.2.15","172.217.30.46","558","17"
"14.064437369","10.0.2.15","172.217.30.46","810","17"
"14.065329339","172.217.162.4","10.0.2.15","255","17"
"14.065329591","172.217.30.46","10.0.2.15","116","17"
"14.065869263","172.217.30.46","10.0.2.15","272","17"
"14.067093309","10.0.2.15","172.217.162.4","88","17"
"14.067597992","172.217.162.4","10.0.2.15","68","17"
"14.067598440","10.0.2.3","10.0.2.15","183","17"
"14.067598470","10.0.2.3","10.0.2.15","327","17"
"14.068178782","10.0.2.15","172.217.30.46","80","17"
"14.068709323","172.217.30.46","10.0.2.15","74","17"
"14.069331879","172.217.30.46","10.0.2.15","1395","17"
"14.069332014","172.217.30.46","10.0.2.15","1399","17"
"14.069332044","172.217.30.46","10.0.2.15","1399","17"
"14.069332076","172.217.30.46","10.0.2.15","1399","17"
"14.069332097","172.217.30.46","10.0.2.15","1399","17"
"14.069332119","172.217.30.46","10.0.2.15","1399","17"
"14.069332139","172.217.30.46","10.0.2.15","1399","17"
"14.069332161","172.217.30.46","10.0.2.15","1399","17"
"14.069348450","172.217.30.46","10.0.2.15","1399","17"
"14.069348501","172.217.30.46","10.0.2.15","1399","17"
"14.069348544","172.217.30.46","10.0.2.15","1399","17"
"14.069348571","172.217.30.46","10.0.2.15","1197","17"
"14.070214424","172.217.30.46","10.0.2.15","1395","17"
"14.070214581","172.217.30.46","10.0.2.15","1399","17"
"14.070214607","172.217.30.46","10.0.2.15","1399","17"
"14.070214628","172.217.30.46","10.0.2.15","1399","17"
"14.070214653","172.217.30.46","10.0.2.15","1399","17"
"14.070214682","172.217.30.46","10.0.2.15","1399","17"
"14.072089987","172.217.30.46","10.0.2.15","1399","17"
"14.072090303","172.217.30.46","10.0.2.15","1399","17"
"14.072090332","172.217.30.46","10.0.2.15","1399","17"
"14.072815954","172.217.30.46","10.0.2.15","1399","17"
"14.072816211","172.217.30.46","10.0.2.15","1399","17"
"14.072816239","172.217.30.46","10.0.2.15","1399","17"
"14.072816265","172.217.30.46","10.0.2.15","1399","17"
"14.072816288","172.217.30.46","10.0.2.15","1399","17"
"14.072816315","172.217.30.46","10.0.2.15","1399","17"
"14.072816347","172.217.30.46","10.0.2.15","1399","17"
"14.072816378","172.217.30.46","10.0.2.15","255","17"
"14.073850895","172.217.30.46","10.0.2.15","1399","17"
"14.073851327","172.217.30.46","10.0.2.15","1399","17"
"14.073851361","172.217.30.46","10.0.2.15","1399","17"
"14.073851401","172.217.30.46","10.0.2.15","1399","17"
"14.074055452","172.217.30.46","10.0.2.15","1399","17"
"14.074055607","172.217.30.46","10.0.2.15","1399","17"
"14.074055642","172.217.30.46","10.0.2.15","1399","17"
"14.074055670","172.217.30.46","10.0.2.15","1399","17"
"14.075365782","172.217.162.4","10.0.2.15","76","17"
"14.076519944","10.0.2.15","172.217.30.46","435","17"
"14.077117116","10.0.2.15","172.217.162.4","75","17"
"14.077574158","10.0.2.15","172.217.30.46","435","17"
"14.081968001","172.217.30.46","10.0.2.15","1399","17"
"14.081968274","172.217.30.46","10.0.2.15","1399","17"
"14.081968294","172.217.30.46","10.0.2.15","1399","17"
"14.081968315","172.217.30.46","10.0.2.15","1399","17"
"14.081968335","172.217.30.46","10.0.2.15","1399","17"
"14.082616974","172.217.30.46","10.0.2.15","1399","17"
"14.082617338","172.217.30.46","10.0.2.15","1399","17"
"14.082617357","172.217.30.46","10.0.2.15","1399","17"
"14.082617385","172.217.30.46","10.0.2.15","1399","17"
"14.082617412","172.217.30.46","10.0.2.15","1399","17"
"14.082617486","172.217.30.46","10.0.2.15","1399","17"
"14.082617503","172.217.30.46","10.0.2.15","1399","17"
"14.082617523","172.217.30.46","10.0.2.15","1399","17"
"14.082644355","172.217.30.46","10.0.2.15","1399","17"
"14.082644382","172.217.30.46","10.0.2.15","1399","17"
"14.082644401","172.217.30.46","10.0.2.15","1399","17"
"14.082644421","172.217.30.46","10.0.2.15","1399","17"
"14.082644449","172.217.30.46","10.0.2.15","1399","17"
"14.082644469","172.217.30.46","10.0.2.15","1399","17"
"14.082644489","172.217.30.46","10.0.2.15","1399","17"
"14.082655951","10.0.2.15","172.217.162.22","74","6"
"14.082877561","172.217.30.46","10.0.2.15","1399","17"
"14.083488470","172.217.30.46","10.0.2.15","1399","17"
"14.083488556","172.217.30.46","10.0.2.15","1399","17"
"14.083488577","172.217.30.46","10.0.2.15","1399","17"
"14.083488599","172.217.30.46","10.0.2.15","1399","17"
"14.083488621","172.217.30.46","10.0.2.15","1399","17"
"14.083488641","172.217.30.46","10.0.2.15","353","17"
"14.083488660","172.217.30.46","10.0.2.15","1392","17"
"14.084480221","172.217.30.46","10.0.2.15","1399","17"
"14.084480442","172.217.30.46","10.0.2.15","1399","17"
"14.084715802","172.217.30.46","10.0.2.15","1399","17"
"14.084715869","172.217.30.46","10.0.2.15","1399","17"
"14.084715897","172.217.30.46","10.0.2.15","1399","17"
"14.084715918","172.217.30.46","10.0.2.15","1399","17"
"14.084715938","172.217.30.46","10.0.2.15","1399","17"
"14.084715958","172.217.30.46","10.0.2.15","1399","17"
"14.084787195","10.0.2.15","172.217.30.46","76","17"
"14.084886809","172.217.30.46","10.0.2.15","1399","17"
"14.084886937","172.217.30.46","10.0.2.15","1399","17"
"14.084886977","172.217.30.46","10.0.2.15","1399","17"
"14.084887023","172.217.30.46","10.0.2.15","1399","17"
"14.085079817","10.0.2.15","172.217.30.46","75","17"
"14.091204171","172.217.30.46","10.0.2.15","1395","17"
"14.091204472","172.217.30.46","10.0.2.15","1399","17"
"14.091204495","172.217.30.46","10.0.2.15","1399","17"
"14.091204516","172.217.30.46","10.0.2.15","1399","17"
"14.091204536","172.217.30.46","10.0.2.15","1399","17"
"14.094079023","172.217.30.46","10.0.2.15","1399","17"
"14.094079283","172.217.30.46","10.0.2.15","1399","17"
"14.094079311","172.217.30.46","10.0.2.15","1399","17"
"14.094079332","172.217.30.46","10.0.2.15","1399","17"
"14.094079353","172.217.30.46","10.0.2.15","1399","17"
"14.094079373","172.217.30.46","10.0.2.15","1399","17"
"14.094079391","172.217.30.46","10.0.2.15","1399","17"
"14.095586516","172.217.30.46","10.0.2.15","1399","17"
"14.095586783","172.217.30.46","10.0.2.15","1399","17"
"14.095586802","172.217.30.46","10.0.2.15","1399","17"
"14.100504245","172.217.30.46","10.0.2.15","1399","17"
"14.100504513","172.217.30.46","10.0.2.15","1399","17"
"14.100504532","172.217.30.46","10.0.2.15","1399","17"
"14.100504551","172.217.30.46","10.0.2.15","1399","17"
"14.100504572","172.217.30.46","10.0.2.15","1399","17"
"14.100504593","172.217.30.46","10.0.2.15","1399","17"
"14.100504612","172.217.30.46","10.0.2.15","1399","17"
"14.100504630","172.217.30.46","10.0.2.15","1399","17"
"14.101214245","172.217.30.46","10.0.2.15","1399","17"
"14.101214531","172.217.30.46","10.0.2.15","1399","17"
"14.101214585","172.217.30.46","10.0.2.15","1399","17"
"14.102530364","172.217.30.46","10.0.2.15","1399","17"
"14.102530547","172.217.30.46","10.0.2.15","1399","17"
"14.102530565","172.217.30.46","10.0.2.15","208","17"
"14.105015837","172.217.30.46","10.0.2.15","1399","17"
"14.105016052","172.217.30.46","10.0.2.15","1399","17"
"14.105016074","172.217.30.46","10.0.2.15","1399","17"
"14.105016094","172.217.30.46","10.0.2.15","1399","17"
"14.105016114","172.217.162.22","10.0.2.15","60","6"
"14.105016135","172.217.30.46","10.0.2.15","1399","17"
"14.105045812","10.0.2.15","172.217.162.22","54","6"
"14.113122645","10.0.2.15","172.217.30.46","81","17"
"14.113424555","172.217.30.46","10.0.2.15","1399","17"
"14.113424884","172.217.30.46","10.0.2.15","1399","17"
"14.113424902","172.217.30.46","10.0.2.15","1399","17"
"14.113424923","172.217.30.46","10.0.2.15","1399","17"
"14.113424943","172.217.30.46","10.0.2.15","1399","17"
"14.113424963","172.217.30.46","10.0.2.15","1399","17"
"14.113424982","172.217.30.46","10.0.2.15","1399","17"
"14.113425001","172.217.30.46","10.0.2.15","1399","17"
"14.113454755","172.217.30.46","10.0.2.15","1399","17"
"14.113454783","172.217.30.46","10.0.2.15","1399","17"
"14.113454808","172.217.30.46","10.0.2.15","1399","17"
"14.113454829","172.217.30.46","10.0.2.15","1399","17"
"14.113454849","172.217.30.46","10.0.2.15","1399","17"
"14.113454868","172.217.30.46","10.0.2.15","1399","17"
"14.113454887","172.217.30.46","10.0.2.15","1399","17"
"14.113454906","172.217.30.46","10.0.2.15","1399","17"
"14.113464438","172.217.30.46","10.0.2.15","1399","17"
"14.113464465","172.217.30.46","10.0.2.15","1399","17"
"14.113464483","172.217.30.46","10.0.2.15","1399","17"
"14.113464503","172.217.30.46","10.0.2.15","1399","17"
"14.113464523","172.217.30.46","10.0.2.15","1399","17"
"14.113464543","172.217.30.46","10.0.2.15","1399","17"
"14.113464562","172.217.30.46","10.0.2.15","322","17"
"14.113464581","172.217.30.46","10.0.2.15","1392","17"
"14.113477359","172.217.30.46","10.0.2.15","1399","17"
"14.113477384","172.217.30.46","10.0.2.15","1399","17"
"14.113477403","172.217.30.46","10.0.2.15","1399","17"
"14.113477423","172.217.30.46","10.0.2.15","1399","17"
"14.113477451","172.217.30.46","10.0.2.15","1399","17"
"14.113477471","172.217.30.46","10.0.2.15","1399","17"
"14.113477489","172.217.30.46","10.0.2.15","1399","17"
"14.113477507","172.217.30.46","10.0.2.15","1399","17"
"14.113487449","172.217.30.46","10.0.2.15","1399","17"
"14.113487477","172.217.30.46","10.0.2.15","1399","17"
"14.113487495","172.217.30.46","10.0.2.15","1399","17"
"14.113487515","172.217.30.46","10.0.2.15","1399","17"
"14.113487535","172.217.30.46","10.0.2.15","1399","17"
"14.113487556","172.217.30.46","10.0.2.15","1399","17"
"14.113487575","172.217.30.46","10.0.2.15","1399","17"
"14.113487593","172.217.30.46","10.0.2.15","71","17"
"14.114640378","10.0.2.15","172.217.30.46","75","17"
"14.115370784","10.0.2.15","172.217.162.22","713","6"
"14.115684963","172.217.162.22","10.0.2.15","60","6"
"14.119255517","172.217.30.46","10.0.2.15","1399","17"
"14.119255748","172.217.30.46","10.0.2.15","1399","17"
"14.119255775","172.217.30.46","10.0.2.15","1399","17"
"14.119255807","172.217.30.46","10.0.2.15","1399","17"
"14.119255843","172.217.30.46","10.0.2.15","1399","17"
"14.119255866","172.217.30.46","10.0.2.15","1399","17"
"14.119255884","172.217.30.46","10.0.2.15","1399","17"
"14.119255903","172.217.30.46","10.0.2.15","1399","17"
"14.120074801","172.217.30.46","10.0.2.15","959","17"
"14.120075063","172.217.30.46","10.0.2.15","1392","17"
"14.120075093","172.217.30.46","10.0.2.15","1399","17"
"14.120075113","172.217.30.46","10.0.2.15","1399","17"
